course number,section,name,instructor,instructor 2,is full,description
E4900,15,MASTERS RESEARCH OR PROJECT,Henry Lam,,FALSE,"Prerequisites: Approval by a faculty member who agrees to supervise the work.  Independent work involving experiments, computer programming, analytical investigation, or engineering design.  "
E4900,16,MASTERS RESEARCH OR PROJECT,Dylan Possamai,,FALSE,"Prerequisites: Approval by a faculty member who agrees to supervise the work.  Independent work involving experiments, computer programming, analytical investigation, or engineering design.  "
E4900,17,MASTERS RESEARCH OR PROJECT,Jay Sethuraman,,FALSE,"Prerequisites: Approval by a faculty member who agrees to supervise the work.  Independent work involving experiments, computer programming, analytical investigation, or engineering design.  "
E4900,18,MASTERS RESEARCH OR PROJECT,Karl Sigman,,FALSE,"Prerequisites: Approval by a faculty member who agrees to supervise the work.  Independent work involving experiments, computer programming, analytical investigation, or engineering design.  "
E4900,19,MASTERS RESEARCH OR PROJECT,Clifford Stein,,FALSE,"Prerequisites: Approval by a faculty member who agrees to supervise the work.  Independent work involving experiments, computer programming, analytical investigation, or engineering design.  "
E4900,20,MASTERS RESEARCH OR PROJECT,Van Anh Truong,,FALSE,"Prerequisites: Approval by a faculty member who agrees to supervise the work.  Independent work involving experiments, computer programming, analytical investigation, or engineering design.  "
E4900,21,MASTERS RESEARCH OR PROJECT,"Ward Whitt - e-mail, homepage",,FALSE,"Prerequisites: Approval by a faculty member who agrees to supervise the work.  Independent work involving experiments, computer programming, analytical investigation, or engineering design.  "
E4900,22,MASTERS RESEARCH OR PROJECT,David D Yao,,FALSE,"Prerequisites: Approval by a faculty member who agrees to supervise the work.  Independent work involving experiments, computer programming, analytical investigation, or engineering design.  "
E4900,23,MASTERS RESEARCH OR PROJECT,Xunyu Zhou,,FALSE,"Prerequisites: Approval by a faculty member who agrees to supervise the work.  Independent work involving experiments, computer programming, analytical investigation, or engineering design.  "
E4900,24,MASTERS RESEARCH OR PROJECT,Jenny S Mak,,FALSE,"Prerequisites: Approval by a faculty member who agrees to supervise the work.  Independent work involving experiments, computer programming, analytical investigation, or engineering design.  "
E4998,1,MANAGING TECH INNOVATION,Gerard A Neumann,,FALSE," This is a required course for undergraduate students majoring in OR:EMS. Focus on the management and consequences of technology-based innovation. Explores how new industries are created, how existing industries can be transformed by new technologies, the linkages between technological development and the creation of wealth and the management challenges of pursuing strategic innovation.Â   "
E4999,1,FIELDWORK,Instructors,,FALSE,Prerequisites: Obtained internship and approval from faculty advisor.  Only for IEOR graduate students who need relevant work experience as part of their program of study. Final reports required. This course may not be taken for pass/fail credit or audited.  
E6614,1,OPTIMIZATION II,Yuri Faenza,,FALSE,"Prerequisites: Refer to course syllabus.  An introduction to combinatorial optimization, network flows and discrete algorithms. Shortest path problems, maximum flow problems. Matching problems, bipartite and cardinality nonbipartite. Introduction to discrete algorithms and complexity theory: NP-completeness and approximation algorithms.  "
E6614,R01,OPTIMIZATION II,,,TRUE,"Prerequisites: Refer to course syllabus.  An introduction to combinatorial optimization, network flows and discrete algorithms. Shortest path problems, maximum flow problems. Matching problems, bipartite and cardinality nonbipartite. Introduction to discrete algorithms and complexity theory: NP-completeness and approximation algorithms.  "
E6712,1,STOCHASTIC MODELING II,David D Yao,,FALSE,"Prerequisites: (IEOR E6711) or Refer to course syllabus.  Continuation of IEOR E6711 covering further topics in stochastic modeling in the context of queueing, reliability, manufacturing, insurance risk, financial engineering and other engineering applications. Topics from among generalized semi-Markov processes; processes with a non-discrete state space; point processes; stochastic comparisons; martingales; introduction to stochastic calculus.  "
E6712,R01,STOCHASTIC MODELING II,,,TRUE,"Prerequisites: (IEOR E6711) or Refer to course syllabus.  Continuation of IEOR E6711 covering further topics in stochastic modeling in the context of queueing, reliability, manufacturing, insurance risk, financial engineering and other engineering applications. Topics from among generalized semi-Markov processes; processes with a non-discrete state space; point processes; stochastic comparisons; martingales; introduction to stochastic calculus.  "
E8100,1,READING GROUP ON BEHAVIORAL FI,Xunyu Zhou,,FALSE,Prerequisites: Faculty adviser's permission.  Selected topics of current research interest. May be taken more than once for credit.Â   
E8100,2,STOCHASTIC GAMES AND MEAN FIEL,Daniel Lacker,,FALSE,Prerequisites: Faculty adviser's permission.  Selected topics of current research interest. May be taken more than once for credit.Â   
E8100,3,STOCHASTIC INVENTORY THEORY,Martin Reiman,,FALSE,Prerequisites: Faculty adviser's permission.  Selected topics of current research interest. May be taken more than once for credit.Â   
E8100,4,NETWORKS,Agostino Capponi,,FALSE,Prerequisites: Faculty adviser's permission.  Selected topics of current research interest. May be taken more than once for credit.Â   
E8100,5,GREAT PRESENTATIONS,Janet Kayfetz,,FALSE,Prerequisites: Faculty adviser's permission.  Selected topics of current research interest. May be taken more than once for credit.Â   
E8100,6,REINFORCEMENT LEARNING,Shipra Agrawal,,TRUE,Prerequisites: Faculty adviser's permission.  Selected topics of current research interest. May be taken more than once for credit.Â   
E9101,1,RESEARCH,Shipra Agrawal,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,2,RESEARCH,Daniel Bienstock,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,3,RESEARCH,Agostino Capponi,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,4,RESEARCH,Emanuel Derman,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,5,RESEARCH,Antonius B Dieker,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,6,RESEARCH,Adam N Elmachtoub,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,7,RESEARCH,Yuri Faenza,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,8,RESEARCH,Donald Goldfarb,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,9,RESEARCH,Vineet Goyal,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,10,RESEARCH,Ali Hirsa,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,11,RESEARCH,Garud Iyengar,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,12,RESEARCH,Hardeep Johar,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,13,RESEARCH,Soulaymane Kachani,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,14,RESEARCH,Daniel Lacker,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,15,RESEARCH,Henry Lam,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,16,RESEARCH,Dylan Possamai,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,17,RESEARCH,Jay Sethuraman,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,18,RESEARCH,Karl Sigman,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,19,RESEARCH,Clifford Stein,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,20,RESEARCH,Van Anh Truong,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,21,RESEARCH,"Ward Whitt - e-mail, homepage",,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,22,RESEARCH,David D Yao,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,23,RESEARCH,Xunyu Zhou,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
E9101,24,RESEARCH,Jenny S Mak,,FALSE," Before registering, the student must submit an outline of the proposed work for approval by the supervisor and the chair of the Department. Advanced study in a specialized field under the supervision of a member of the department staff. This course may be repeated for credit.  "
